transaction_id,account_id,transaction_date,transaction_type,amount,location_id,merchant_name,payment_method,transaction_status
500300,102100,2026-04-30 19:00:00,Deposit,2900.0,1,Google Pay,ATM,Success
500301,102117,2026-05-06 06:59:00,UPI,8731.01,14,Amazon,UPI,Success
500302,102134,2026-05-11 18:58:00,Card Payment,14562.02,27,Flipkart,Debit Card,Success
500303,102151,2026-05-17 06:57:00,ATM Withdrawal,20393.03,40,Swiggy,Credit Card,Success
500304,102168,2026-05-22 18:56:00,Online Transfer,26224.04,3,Zomato,Net Banking,Success
500305,102185,2026-05-28 06:55:00,Cash Withdrawal,32055.05,16,Myntra,ATM,Success
500306,102202,2026-06-02 18:54:00,Deposit,37886.06,29,Uber,UPI,Success
500307,102219,2026-06-08 06:53:00,UPI,43717.07,42,IRCTC,Debit Card,Success
500308,102236,2026-06-13 18:52:00,Card Payment,49548.08,5,Reliance,Credit Card,Success
500309,102253,2026-06-19 06:51:00,ATM Withdrawal,5479.09,18,DMart,Net Banking,Success
500310,102270,2026-06-24 18:50:00,Online Transfer,11310.1,31,Netflix,ATM,Success
500311,102287,2026-06-30 06:49:00,Cash Withdrawal,17141.11,44,PhonePe,UPI,Success
500312,102304,2026-07-05 18:48:00,Deposit,22972.12,7,Google Pay,Debit Card,Success
500313,102321,2026-07-11 06:47:00,UPI,28803.13,20,Amazon,Credit Card,Success
500314,102338,2026-07-16 18:46:00,Card Payment,34634.14,33,Flipkart,Net Banking,Success
500315,102355,2026-07-22 06:45:00,ATM Withdrawal,40465.15,46,Swiggy,ATM,Success
500316,102372,2026-07-27 18:44:00,Online Transfer,46296.16,9,Zomato,UPI,Success
500317,102389,2026-08-02 06:43:00,Cash Withdrawal,2227.17,22,Myntra,Debit Card,Success
500318,102406,2026-08-07 18:42:00,Deposit,8058.18,35,Uber,Credit Card,Success
500319,102423,2026-08-13 06:41:00,UPI,13889.19,48,IRCTC,Net Banking,Success
500320,102440,2026-08-18 18:40:00,Card Payment,19720.2,11,Reliance,ATM,Success
500321,102457,2026-08-24 06:39:00,ATM Withdrawal,25551.21,24,DMart,UPI,Success
500322,102474,2026-08-29 18:38:00,Online Transfer,31382.22,37,Netflix,Debit Card,Success
500323,102491,2026-09-04 06:37:00,Cash Withdrawal,37213.23,50,PhonePe,Credit Card,Success
500324,102508,2026-09-09 18:36:00,Deposit,43044.24,13,Google Pay,Net Banking,Success
500325,102525,2026-09-15 06:35:00,UPI,48875.25,26,Amazon,ATM,Success
500326,102542,2026-09-20 18:34:00,Card Payment,4806.26,39,Flipkart,UPI,Success
500327,102559,2026-09-26 06:33:00,ATM Withdrawal,10637.27,2,Swiggy,Debit Card,Success
500328,102576,2026-10-01 18:32:00,Online Transfer,16468.28,15,Zomato,Credit Card,Success
500329,102593,2026-10-07 06:31:00,Cash Withdrawal,22299.29,28,Myntra,Net Banking,Success
500330,102610,2026-10-12 18:30:00,Deposit,28130.3,41,Uber,ATM,Success
500331,102627,2026-10-18 06:29:00,UPI,33961.31,4,IRCTC,UPI,Success
500332,102644,2026-10-23 18:28:00,Card Payment,39792.32,17,Reliance,Debit Card,Success
500333,102661,2026-10-29 06:27:00,ATM Withdrawal,45623.33,30,DMart,Credit Card,Success
500334,102678,2026-11-03 18:26:00,Online Transfer,1554.34,43,Netflix,Net Banking,Success
500335,102695,2026-11-09 06:25:00,Cash Withdrawal,7385.35,6,PhonePe,ATM,Pending
500336,102712,2026-11-14 18:24:00,Deposit,13216.36,19,Google Pay,UPI,Success
500337,102729,2026-11-20 06:23:00,UPI,19047.37,32,Amazon,Debit Card,Success
500338,102746,2026-11-25 18:22:00,Card Payment,24878.38,45,Flipkart,Credit Card,Success
500339,102763,2026-12-01 06:21:00,ATM Withdrawal,30709.39,8,Swiggy,Net Banking,Failed
500340,102780,2026-12-06 18:20:00,Online Transfer,36540.4,21,Zomato,ATM,Success
500341,102797,2026-12-12 06:19:00,Cash Withdrawal,42371.41,34,Myntra,UPI,Success
500342,102814,2026-12-17 18:18:00,Deposit,48202.42,47,Uber,Debit Card,Success
500343,102831,2026-12-23 06:17:00,UPI,4133.43,10,IRCTC,Credit Card,Success
500344,102848,2026-12-28 18:16:00,Card Payment,9964.44,23,Reliance,Net Banking,Success
500345,102865,2027-01-03 06:15:00,ATM Withdrawal,15795.45,36,DMart,ATM,Success
500346,102882,2027-01-08 18:14:00,Online Transfer,21626.46,49,Netflix,UPI,Success
500347,102899,2027-01-14 06:13:00,Cash Withdrawal,27457.47,12,PhonePe,Debit Card,Success
500348,102916,2027-01-19 18:12:00,Deposit,33288.48,25,Google Pay,Credit Card,Success
500349,102933,2027-01-25 06:11:00,UPI,39119.49,38,Amazon,Net Banking,Success
500350,102950,2027-01-30 18:10:00,Card Payment,44950.5,1,Flipkart,ATM,Success
500351,102967,2027-02-05 06:09:00,ATM Withdrawal,881.51,14,Swiggy,UPI,Success
500352,102984,2027-02-10 18:08:00,Online Transfer,6712.52,27,Zomato,Debit Card,Success
500353,100001,2027-02-16 06:07:00,Cash Withdrawal,12543.53,40,Myntra,Credit Card,Success
500354,100018,2027-02-21 18:06:00,Deposit,18374.54,3,Uber,Net Banking,Success
500355,100035,2027-02-27 06:05:00,UPI,24205.55,16,IRCTC,ATM,Success
500356,100052,2027-03-04 18:04:00,Card Payment,299164.0,29,Reliance,UPI,Success
500357,100069,2027-03-10 06:03:00,ATM Withdrawal,35867.57,42,DMart,Debit Card,Success
500358,100086,2027-03-15 18:02:00,Online Transfer,41698.58,5,Netflix,Credit Card,Success
500359,100103,2027-03-21 06:01:00,Cash Withdrawal,47529.59,18,PhonePe,Net Banking,Success
500360,100120,2027-03-26 18:00:00,Deposit,3460.6,31,Google Pay,ATM,Success
500361,100137,2027-04-01 05:59:00,UPI,9291.61,44,Amazon,UPI,Success
500362,100154,2027-04-06 17:58:00,Card Payment,15122.62,7,Flipkart,Debit Card,Success
500363,100171,2027-04-12 05:57:00,ATM Withdrawal,20953.63,20,Swiggy,Credit Card,Success
500364,100188,2027-04-17 17:56:00,Online Transfer,26784.64,33,Zomato,Net Banking,Success
500365,100205,2027-04-23 05:55:00,Cash Withdrawal,32615.65,46,Myntra,ATM,Success
500366,100222,2027-04-28 17:54:00,Deposit,38446.66,9,Uber,UPI,Success
500367,100239,2027-05-04 05:53:00,UPI,44277.67,22,IRCTC,Debit Card,Success
500368,100256,2027-05-09 17:52:00,Card Payment,208.68,35,Reliance,Credit Card,Success
500369,100273,2027-05-15 05:51:00,ATM Withdrawal,6039.69,48,DMart,Net Banking,Success
500370,100290,2027-05-20 17:50:00,Online Transfer,11870.7,11,Netflix,ATM,Success
500371,100307,2027-05-26 05:49:00,Cash Withdrawal,17701.71,24,PhonePe,UPI,Success
500372,100324,2027-05-31 17:48:00,Deposit,23532.72,37,Google Pay,Debit Card,Success
500373,100341,2027-06-06 05:47:00,UPI,29363.73,50,Amazon,Credit Card,Success
500374,100358,2027-06-11 17:46:00,Card Payment,35194.74,13,Flipkart,Net Banking,Success
500375,100375,2027-06-17 05:45:00,ATM Withdrawal,41025.75,26,Swiggy,ATM,Success
500376,100392,2027-06-22 17:44:00,Online Transfer,46856.76,39,Zomato,UPI,Success
500377,100409,2027-06-28 05:43:00,Cash Withdrawal,2787.77,2,Myntra,Debit Card,Success
500378,100426,2027-07-03 17:42:00,Deposit,8618.78,15,Uber,Credit Card,Success
500379,100443,2027-07-09 05:41:00,UPI,14449.79,28,IRCTC,Net Banking,Success
500380,100460,2027-07-14 17:40:00,Card Payment,20280.8,41,Reliance,ATM,Success
500381,100477,2027-07-20 05:39:00,ATM Withdrawal,528511.0,4,DMart,UPI,Success
500382,100494,2027-07-25 17:38:00,Online Transfer,31942.82,17,Netflix,Debit Card,Success
500383,100511,2027-07-31 05:37:00,Cash Withdrawal,37773.83,30,PhonePe,Credit Card,Success
500384,100528,2027-08-05 17:36:00,Deposit,43604.84,43,Google Pay,Net Banking,Success
500385,100545,2027-08-11 05:35:00,UPI,49435.85,6,Amazon,ATM,Success
500386,100562,2027-08-16 17:34:00,Card Payment,5366.86,19,Flipkart,UPI,Success
500387,100579,2027-08-22 05:33:00,ATM Withdrawal,11197.87,32,Swiggy,Debit Card,Success
500388,100596,2027-08-27 17:32:00,Online Transfer,17028.88,45,Zomato,Credit Card,Success
500389,100613,2027-09-02 05:31:00,Cash Withdrawal,22859.89,8,Myntra,Net Banking,Success
500390,100630,2027-09-07 17:30:00,Deposit,28690.9,21,Uber,ATM,Success
500391,100647,2027-09-13 05:29:00,UPI,34521.91,34,IRCTC,UPI,Success
500392,100664,2027-09-18 17:28:00,Card Payment,40352.92,47,Reliance,Debit Card,Success
500393,100681,2027-09-24 05:27:00,ATM Withdrawal,46183.93,10,DMart,Credit Card,Success
500394,100698,2027-09-29 17:26:00,Online Transfer,2114.94,23,Netflix,Net Banking,Success
500395,100715,2027-10-05 05:25:00,Cash Withdrawal,7945.95,36,PhonePe,ATM,Success
500396,100732,2027-10-10 17:24:00,Deposit,13776.96,49,Google Pay,UPI,Success
500397,100749,2027-10-16 05:23:00,UPI,19607.97,12,Amazon,Debit Card,Success
500398,100766,2027-10-21 17:22:00,Card Payment,25438.98,25,Flipkart,Credit Card,Success
500399,100783,2027-10-27 05:21:00,ATM Withdrawal,31269.99,38,Swiggy,Net Banking,Success
500400,100800,2027-11-01 17:20:00,Online Transfer,37100.0,1,Zomato,ATM,Success
500401,100817,2027-11-07 05:19:00,Cash Withdrawal,42931.01,14,Myntra,UPI,Success
500402,100834,2027-11-12 17:18:00,Deposit,48762.02,27,Uber,Debit Card,Pending
500403,100851,2027-11-18 05:17:00,UPI,4693.03,40,IRCTC,Credit Card,Success
500404,100868,2027-11-23 17:16:00,Card Payment,10524.04,3,Reliance,Net Banking,Success
500405,100885,2027-11-29 05:15:00,ATM Withdrawal,16355.05,16,DMart,ATM,Success
500406,100902,2027-12-04 17:14:00,Online Transfer,22186.06,29,Netflix,UPI,Success
500407,100919,2027-12-10 05:13:00,Cash Withdrawal,28017.07,42,PhonePe,Debit Card,Success
500408,100936,2027-12-15 17:12:00,Deposit,33848.08,5,Google Pay,Credit Card,Success
500409,100953,2027-12-21 05:11:00,UPI,39679.09,18,Amazon,Net Banking,Success
500410,100970,2027-12-26 17:10:00,Card Payment,45510.1,31,Flipkart,ATM,Success
500411,100987,2028-01-01 05:09:00,ATM Withdrawal,1441.11,44,Swiggy,UPI,Success
500412,101004,2028-01-06 17:08:00,Online Transfer,7272.12,7,Zomato,Debit Card,Success
500413,101021,2028-01-12 05:07:00,Cash Withdrawal,13103.13,20,Myntra,Credit Card,Success
500414,101038,2028-01-17 17:06:00,Deposit,18934.14,33,Uber,Net Banking,Success
500415,101055,2028-01-23 05:05:00,UPI,24765.15,46,IRCTC,ATM,Success
500416,101072,2028-01-28 17:04:00,Card Payment,30596.16,9,Reliance,UPI,Success
500417,101089,2028-02-03 05:03:00,ATM Withdrawal,36427.17,22,DMart,Debit Card,Success
500418,101106,2028-02-08 17:02:00,Online Transfer,42258.18,35,Netflix,Credit Card,Success
500419,101123,2028-02-14 05:01:00,Cash Withdrawal,48089.19,48,PhonePe,Net Banking,Success
500420,101140,2028-02-19 17:00:00,Deposit,4020.2,11,Google Pay,ATM,Success
500421,101157,2028-02-25 04:59:00,UPI,9851.21,24,Amazon,UPI,Success
500422,101174,2028-03-01 16:58:00,Card Payment,15682.22,37,Flipkart,Debit Card,Success
500423,101191,2028-03-07 04:57:00,ATM Withdrawal,21513.23,50,Swiggy,Credit Card,Success
500424,101208,2028-03-12 16:56:00,Online Transfer,27344.24,13,Zomato,Net Banking,Success
500425,101225,2028-03-18 04:55:00,Cash Withdrawal,33175.25,26,Myntra,ATM,Success
500426,101242,2028-03-23 16:54:00,Deposit,39006.26,39,Uber,UPI,Success
500427,101259,2028-03-29 04:53:00,UPI,44837.27,2,IRCTC,Debit Card,Success
500428,101276,2028-04-03 16:52:00,Card Payment,768.28,15,Reliance,Credit Card,Success
500429,101293,2028-04-09 04:51:00,ATM Withdrawal,6599.29,28,DMart,Net Banking,Success
500430,101310,2028-04-14 16:50:00,Online Transfer,12430.3,41,Netflix,ATM,Success
500431,101327,2028-04-20 04:49:00,Cash Withdrawal,18261.31,4,PhonePe,UPI,Success
500432,101344,2028-04-25 16:48:00,Deposit,24092.32,17,Google Pay,Debit Card,Success
500433,101361,2028-05-01 04:47:00,UPI,29923.33,30,Amazon,Credit Card,Success
500434,101378,2028-05-06 16:46:00,Card Payment,35754.34,43,Flipkart,Net Banking,Success
500435,101395,2028-05-12 04:45:00,ATM Withdrawal,41585.35,6,Swiggy,ATM,Success
500436,101412,2028-05-17 16:44:00,Online Transfer,47416.36,19,Zomato,UPI,Success
500437,101429,2028-05-23 04:43:00,Cash Withdrawal,3347.37,32,Myntra,Debit Card,Success
500438,101446,2028-05-28 16:42:00,Deposit,9178.38,45,Uber,Credit Card,Success
500439,101463,2028-06-03 04:41:00,UPI,15009.39,8,IRCTC,Net Banking,Success
500440,101480,2028-06-08 16:40:00,Card Payment,20840.4,21,Reliance,ATM,Success
500441,101497,2028-06-14 04:39:00,ATM Withdrawal,26671.41,34,DMart,UPI,Success
500442,101514,2028-06-19 16:38:00,Online Transfer,32502.42,47,Netflix,Debit Card,Success
500443,101531,2028-06-25 04:37:00,Cash Withdrawal,38333.43,10,PhonePe,Credit Card,Success
500444,101548,2028-06-30 16:36:00,Deposit,44164.44,23,Google Pay,Net Banking,Success
500445,101565,2028-07-06 04:35:00,UPI,336455.0,36,Amazon,ATM,Success
500446,101582,2028-07-11 16:34:00,Card Payment,5926.46,49,Flipkart,UPI,Success
500447,101599,2028-07-17 04:33:00,ATM Withdrawal,11757.47,12,Swiggy,Debit Card,Success
500448,101616,2028-07-22 16:32:00,Online Transfer,17588.48,25,Zomato,Credit Card,Success
500449,101633,2028-07-28 04:31:00,Cash Withdrawal,23419.49,38,Myntra,Net Banking,Success
500450,101650,2028-08-02 16:30:00,Deposit,29250.5,1,Uber,ATM,Success
500451,101667,2028-08-08 04:29:00,UPI,35081.51,14,IRCTC,UPI,Success
500452,101684,2028-08-13 16:28:00,Card Payment,40912.52,27,Reliance,Debit Card,Failed
500453,101701,2028-08-19 04:27:00,ATM Withdrawal,46743.53,40,DMart,Credit Card,Success
500454,101718,2028-08-24 16:26:00,Online Transfer,2674.54,3,Netflix,Net Banking,Success
500455,101735,2028-08-30 04:25:00,Cash Withdrawal,8505.55,16,PhonePe,ATM,Success
500456,101752,2028-09-04 16:24:00,Deposit,14336.56,29,Google Pay,UPI,Success
500457,101769,2028-09-10 04:23:00,UPI,20167.57,42,Amazon,Debit Card,Success
500458,101786,2028-09-15 16:22:00,Card Payment,25998.58,5,Flipkart,Credit Card,Success
500459,101803,2028-09-21 04:21:00,ATM Withdrawal,31829.59,18,Swiggy,Net Banking,Success
500460,101820,2028-09-26 16:20:00,Online Transfer,37660.6,31,Zomato,ATM,Success
500461,101837,2028-10-02 04:19:00,Cash Withdrawal,43491.61,44,Myntra,UPI,Success
500462,101854,2028-10-07 16:18:00,Deposit,49322.62,7,Uber,Debit Card,Success
500463,101871,2028-10-13 04:17:00,UPI,5253.63,20,IRCTC,Credit Card,Success
500464,101888,2028-10-18 16:16:00,Card Payment,11084.64,33,Reliance,Net Banking,Success
500465,101905,2028-10-24 04:15:00,ATM Withdrawal,16915.65,46,DMart,ATM,Success
500466,101922,2028-10-29 16:14:00,Online Transfer,22746.66,9,Netflix,UPI,Success
500467,101939,2028-11-04 04:13:00,Cash Withdrawal,28577.67,22,PhonePe,Debit Card,Success
500468,101956,2028-11-09 16:12:00,Deposit,34408.68,35,Google Pay,Credit Card,Success
500469,101973,2028-11-15 04:11:00,UPI,40239.69,48,Amazon,Net Banking,Pending
500470,101990,2028-11-20 16:10:00,Card Payment,46070.7,11,Flipkart,ATM,Success
500471,102007,2028-11-26 04:09:00,ATM Withdrawal,2001.71,24,Swiggy,UPI,Success
500472,102024,2028-12-01 16:08:00,Online Transfer,7832.72,37,Zomato,Debit Card,Success
500473,102041,2028-12-07 04:07:00,Cash Withdrawal,13663.73,50,Myntra,Credit Card,Success
500474,102058,2028-12-12 16:06:00,Deposit,19494.74,13,Uber,Net Banking,Success
500475,102075,2028-12-18 04:05:00,UPI,25325.75,26,IRCTC,ATM,Success
500476,102092,2028-12-23 16:04:00,Card Payment,31156.76,39,Reliance,UPI,Success
500477,102109,2028-12-29 04:03:00,ATM Withdrawal,36987.77,2,DMart,Debit Card,Success
500478,102126,2029-01-03 16:02:00,Online Transfer,42818.78,15,Netflix,Credit Card,Success
500479,102143,2029-01-09 04:01:00,Cash Withdrawal,48649.79,28,PhonePe,Net Banking,Success
500480,102160,2029-01-14 16:00:00,Deposit,4580.8,41,Google Pay,ATM,Success
500481,102177,2029-01-20 03:59:00,UPI,10411.81,4,Amazon,UPI,Success
500482,102194,2029-01-25 15:58:00,Card Payment,16242.82,17,Flipkart,Debit Card,Success
500483,102211,2029-01-31 03:57:00,ATM Withdrawal,22073.83,30,Swiggy,Credit Card,Success
500484,102228,2029-02-05 15:56:00,Online Transfer,27904.84,43,Zomato,Net Banking,Success
500485,102245,2029-02-11 03:55:00,Cash Withdrawal,33735.85,6,Myntra,ATM,Success
500486,102262,2029-02-16 15:54:00,Deposit,39566.86,19,Uber,UPI,Success
500487,102279,2029-02-22 03:53:00,UPI,45397.87,32,IRCTC,Debit Card,Success
500488,102296,2029-02-27 15:52:00,Card Payment,1328.88,45,Reliance,Credit Card,Success
500489,102313,2029-03-05 03:51:00,ATM Withdrawal,7159.89,8,DMart,Net Banking,Success
500490,102330,2029-03-10 15:50:00,Online Transfer,12990.9,21,Netflix,ATM,Success
500491,102347,2029-03-16 03:49:00,Cash Withdrawal,18821.91,34,PhonePe,UPI,Success
500492,102364,2029-03-21 15:48:00,Deposit,24652.92,47,Google Pay,Debit Card,Success
500493,102381,2029-03-27 03:47:00,UPI,30483.93,10,Amazon,Credit Card,Success
500494,102398,2029-04-01 15:46:00,Card Payment,36314.94,23,Flipkart,Net Banking,Success
500495,102415,2029-04-07 03:45:00,ATM Withdrawal,42145.95,36,Swiggy,ATM,Success
500496,102432,2029-04-12 15:44:00,Online Transfer,47976.96,49,Zomato,UPI,Success
500497,102449,2029-04-18 03:43:00,Cash Withdrawal,3907.97,12,Myntra,Debit Card,Success
500498,102466,2029-04-23 15:42:00,Deposit,9738.98,25,Uber,Credit Card,Success
500499,102483,2029-04-29 03:41:00,UPI,15569.99,38,IRCTC,Net Banking,Success
500500,102500,2029-05-04 15:40:00,Card Payment,21400.0,1,Reliance,ATM,Success
500501,102517,2029-05-10 03:39:00,ATM Withdrawal,27231.01,14,DMart,UPI,Success
500502,102534,2029-05-15 15:38:00,Online Transfer,33062.02,27,Netflix,Debit Card,Success
500503,102551,2029-05-21 03:37:00,Cash Withdrawal,38893.03,40,PhonePe,Credit Card,Success
500504,102568,2029-05-26 15:36:00,Deposit,44724.04,3,Google Pay,Net Banking,Success
500505,102585,2029-06-01 03:35:00,UPI,655.05,16,Amazon,ATM,Success
500506,102602,2029-06-06 15:34:00,Card Payment,6486.06,29,Flipkart,UPI,Success
500507,102619,2029-06-12 03:33:00,ATM Withdrawal,12317.07,42,Swiggy,Debit Card,Success
500508,102636,2029-06-17 15:32:00,Online Transfer,621348.0,5,Zomato,Credit Card,Success
500509,102653,2029-06-23 03:31:00,Cash Withdrawal,23979.09,18,Myntra,Net Banking,Success
500510,102670,2029-06-28 15:30:00,Deposit,29810.1,31,Uber,ATM,Success
500511,102687,2029-07-04 03:29:00,UPI,35641.11,44,IRCTC,UPI,Success
500512,102704,2029-07-09 15:28:00,Card Payment,41472.12,7,Reliance,Debit Card,Success
500513,102721,2029-07-15 03:27:00,ATM Withdrawal,47303.13,20,DMart,Credit Card,Success
500514,102738,2029-07-20 15:26:00,Online Transfer,3234.14,33,Netflix,Net Banking,Success
500515,102755,2029-07-26 03:25:00,Cash Withdrawal,9065.15,46,PhonePe,ATM,Success
500516,102772,2029-07-31 15:24:00,Deposit,14896.16,9,Google Pay,UPI,Success
500517,102789,2029-08-06 03:23:00,UPI,20727.17,22,Amazon,Debit Card,Success
500518,102806,2029-08-11 15:22:00,Card Payment,26558.18,35,Flipkart,Credit Card,Success
500519,102823,2029-08-17 03:21:00,ATM Withdrawal,32389.19,48,Swiggy,Net Banking,Success
500520,102840,2029-08-22 15:20:00,Online Transfer,38220.2,11,Zomato,ATM,Success
500521,102857,2029-08-28 03:19:00,Cash Withdrawal,44051.21,24,Myntra,UPI,Success
500522,102874,2029-09-02 15:18:00,Deposit,49882.22,37,Uber,Debit Card,Success
500523,102891,2029-09-08 03:17:00,UPI,5813.23,50,IRCTC,Credit Card,Success
500524,102908,2029-09-13 15:16:00,Card Payment,11644.24,13,Reliance,Net Banking,Success
500525,102925,2029-09-19 03:15:00,ATM Withdrawal,17475.25,26,DMart,ATM,Success
500526,102942,2029-09-24 15:14:00,Online Transfer,23306.26,39,Netflix,UPI,Success
500527,102959,2029-09-30 03:13:00,Cash Withdrawal,29137.27,2,PhonePe,Debit Card,Success
500528,102976,2029-10-05 15:12:00,Deposit,34968.28,15,Google Pay,Credit Card,Success
500529,102993,2029-10-11 03:11:00,UPI,40799.29,28,Amazon,Net Banking,Success
500530,100010,2029-10-16 15:10:00,Card Payment,46630.3,41,Flipkart,ATM,Success
500531,100027,2029-10-22 03:09:00,ATM Withdrawal,2561.31,4,Swiggy,UPI,Success
500532,100044,2029-10-27 15:08:00,Online Transfer,8392.32,17,Zomato,Debit Card,Success
500533,100061,2029-11-02 03:07:00,Cash Withdrawal,14223.33,30,Myntra,Credit Card,Success
500534,100078,2029-11-07 15:06:00,Deposit,373746.0,43,Uber,Net Banking,Success
500535,100095,2029-11-13 03:05:00,UPI,25885.35,6,IRCTC,ATM,Success
500536,100112,2029-11-18 15:04:00,Card Payment,31716.36,19,Reliance,UPI,Pending
500537,100129,2029-11-24 03:03:00,ATM Withdrawal,37547.37,32,DMart,Debit Card,Success
500538,100146,2029-11-29 15:02:00,Online Transfer,43378.38,45,Netflix,Credit Card,Success
500539,100163,2029-12-05 03:01:00,Cash Withdrawal,49209.39,8,PhonePe,Net Banking,Success
500540,100180,2029-12-10 15:00:00,Deposit,5140.4,21,Google Pay,ATM,Success
500541,100197,2029-12-16 02:59:00,UPI,10971.41,34,Amazon,UPI,Success
500542,100214,2029-12-21 14:58:00,Card Payment,16802.42,47,Flipkart,Debit Card,Success
500543,100231,2029-12-27 02:57:00,ATM Withdrawal,22633.43,10,Swiggy,Credit Card,Success
500544,100248,2030-01-01 14:56:00,Online Transfer,28464.44,23,Zomato,Net Banking,Success
500545,100265,2030-01-07 02:55:00,Cash Withdrawal,34295.45,36,Myntra,ATM,Success
500546,100282,2030-01-12 14:54:00,Deposit,40126.46,49,Uber,UPI,Success
500547,100299,2030-01-18 02:53:00,UPI,45957.47,12,IRCTC,Debit Card,Success
500548,100316,2030-01-23 14:52:00,Card Payment,1888.48,25,Reliance,Credit Card,Success
500549,100333,2030-01-29 02:51:00,ATM Withdrawal,7719.49,38,DMart,Net Banking,Success
500550,100350,2030-02-03 14:50:00,Online Transfer,13550.5,1,Netflix,ATM,Success
